symbol,timeframe,signal,confidence,price,entry_price,reasoning,timestamp,market_regime,direction,volume_trend,historical_accuracy,recommendation_performance
BOME,4h,BUY,75,0.000537,0.000536,"RSI oversold, price at lower Bollinger Band",1767072539.463459,VOLATILE_BREAKOUT,BULLISH,Decreasing,,
BOME,4h,BUY,75,0.000537,0.000536,Oversold RSI with price near Bollinger Band lower boundary,1767074128.375004,VOLATILE_BREAKOUT,BULLISH,Decreasing,,
BOME,4h,BUY,75,0.000537,0.00053,"RSI oversold, price near Bollinger Band lower limit",1767075157.722075,VOLATILE_BREAKOUT,BULLISH,Decreasing,,
BOME,4h,BUY,75,0.000538,0.000536,"RSI oversold, price near recent low",1767075930.377684,VOLATILE_BREAKOUT,BULLISH,Decreasing,0.0,0.0
BOME,4h,BUY,75,0.000537,0.000536,RSI oversold and price at lower Bollinger Band,1767076197.066376,VOLATILE_BREAKOUT,BULLISH,Decreasing,33.33333333333333,0.0465549348230898
BOME,4h,BUY,75,0.000538,0.000535,RSI oversold and price at lower Bollinger Band,1767076985.309153,VOLATILE_BREAKOUT,BULLISH,Decreasing,25.0,6.922666888398155e-05
BOME,4h,BUY,75,0.000537,0.00053,"RSI oversold, price at lower Bollinger Band",1767077785.254004,VOLATILE_BREAKOUT,BULLISH,Decreasing,40.0,0.0310943121061298
BOME,4h,BUY,75,0.000537,0.00053,"RSI oversold, price at lower Bollinger Band",1767078816.507979,VOLATILE_BREAKOUT,BULLISH,Decreasing,33.33333333333333,9.889524126283078e-05
BOME,4h,BUY,75,0.000539,0.000536,"RSI oversold, MACD near potential reversal",1767079587.707425,VOLATILE_BREAKOUT,BULLISH,Decreasing,28.57142857142857,8.653333610497693e-05
BOME,4h,BUY,80,0.000539,0.000533,"RSI oversold below 35, price near lower Bollinger Band",1767079594.566079,VOLATILE_BREAKOUT,BULLISH,Decreasing,37.5,0.0414590828081731
BOME,4h,BUY,75,0.000539,0.000533,RSI oversold and price at lower Bollinger Band,1767079857.180296,VOLATILE_BREAKOUT,BULLISH,Decreasing,33.33333333333333,0.0373131745273558
BOME,4h,BUY,75,0.000538,0.00053,"RSI oversold, price near lower Bollinger Band",1767080705.124674,VOLATILE_BREAKOUT,BULLISH,Decreasing,30.0,0.0339210677521416
BOME,4h,BUY,75,0.000537,0.00053,RSI oversold and price near Bollinger Band lower limit,1767081444.898292,VOLATILE_BREAKOUT,BULLISH,Decreasing,27.27272727272727,0.0156335823596855
BOME,4h,BUY,75,0.000545,0.000534,"RSI oversold, price at recent low, MACD may be bottoming",1767082477.435098,VOLATILE_BREAKOUT,BULLISH,Decreasing,25.0,0.0001330294129451
BOME,4h,BUY,75,0.000543,0.000534,"RSI oversold below 35, price near lower Bollinger Band",1767083247.535143,VOLATILE_BREAKOUT,BULLISH,Decreasing,30.76923076923077,0.1065348069076575
BOME,4h,BUY,75,0.000543,0.000534,RSI oversold below 35,1767083257.825744,VOLATILE_BREAKOUT,BULLISH,Decreasing,28.57142857142857,0.0749676546428649
BOME,4h,BUY,75,0.000543,0.000534,"RSI oversold below 35, price near lower Bollinger Band",1767083507.076793,VOLATILE_BREAKOUT,BULLISH,Decreasing,26.666666666666668,0.0702821762276859
BOME,4h,BUY,75,0.000543,0.00053,"RSI oversold, price near recent low",1767084353.891213,VOLATILE_BREAKOUT,BULLISH,Decreasing,25.0,0.0661479305672337
BOME,4h,BUY,75,0.000543,0.000534,"RSI oversold, price near recent lows",1767085094.386484,VOLATILE_BREAKOUT,BULLISH,Decreasing,23.52941176470588,0.0624730455357208
BOME,4h,BUY,75,0.000543,0.000534,"RSI oversold, price below all EMAs for potential reversal",1767086137.889525,VOLATILE_BREAKOUT,BULLISH,Decreasing,22.22222222222222,0.0591849905075249
BOME,4h,BUY,75,0.000542,0.000534,"RSI oversold near 31, MACD histogram improving from lows",1767086908.275108,VOLATILE_BREAKOUT,BULLISH,Decreasing,21.052631578947366,0.0562257409821487
BOME,4h,BUY,75,0.000542,0.000534,RSI oversold and price near lower Bollinger Band,1767086916.652336,VOLATILE_BREAKOUT,BULLISH,Decreasing,20.0,0.044778702715613
